player_id,years,jugador,edad,w,l,w-l%,era,g,gs,cg,sho,sv,ip,h,r,er,hr,bb,so,ir,whip,h/9,hr/9,bb/9,so/9,so/bb,bk,refuerzo ,ronda,resultado
alvosc001,2007-08,O. Álvarez,27,0,0,,0,2,0,0,0,0,3.1,2,0,0,0,0,1,,0.6,5.4,0,0,2.7,,0,NO,round robin,
alvosc001,2008-09,O. Álvarez ,28,1,1,500,6.28,18,0,0,0,0,14.1,14,10,10,0,3,6,76,1186,8.79,0,1.88,3.77,2000,0,NO,regular,
alvosc001,2007-08,O. Álvarez ,27,0,3,0,6.75,22,3,0,0,0,30.2,42,25,23,2,11,12,56,1728,12.33,0.59,3.23,3.52,1090,0,NO,regular,
alvosc001,2006-07,O. Álvarez ,26,3,1,750,3.52,24,2,0,0,0,30.2,38,17,12,1,12,13,109,1630,11.15,0.29,3.52,3.82,1080,0,NO,regular,
alvosc001,2005-06,O. Álvarez ,25,1,0,1000,0,4,1,0,0,0,11.1,11,0,0,0,2,9,,1147,8.74,0,1.59,7.15,4500,0,NO,regular,
,2015-16,O. Bencomo,26,0,1,0,11.57,1,1,0,0,0,2.1,6,6,3,0,2,2,,3429,23.14,0,7.71,7.71,1,0,SI,round robin,
gomofr001,2020-21,O. Gómez,25,1,2,0.33,15.75,5,3,0,0,0,8,19,14,14,0,4,5,31,2875,21.37,0,4.5,5.62,1.25,0,NO,regular,
gonora001,1964-65,O. González,19,0,0,,9,1,0,0,,0,1,1,,1,,1,1,39,2000,9,,9,9,1,,NO,regular,
henosc001,2006-07,O. Henriquez,32,0,0,,0,1,0,0,0,0,2,0,0,0,0,0,2,,0,0,0,0,9,,0,NO,regular,
henosc001,2003-04,O. Henriquez,29,0,2,0,13.5,5,0,0,,1,3.1,2,,5,,5,4,32,2100,5.4,,13.5,10.8,800,,NO,regular,
jonode001,1986-87,O. Jones,33,0,1,0,1.12,1,1,1,,0,8,5,,1,,1,8,,0.75,5.62,,1.12,9,8,,NO,finales,Subcampeon
jonode001,1985-86,O. Jones,32,0,1,0,4.5,2,2,1,,0,14,14,,7,,7,9,,1.5,9,,4.5,5.79,1.2857,,NO,finales,Campeon
jonode001,1982-83,O. Jones,29,1,0,1,2,1,1,1,,0,9,3,,2,,4,12,,778,3,,4,12,3,,NO,finales,Campeon
jonode001,1987-88,O. Jones,34,2,4,333,4.17,7,7,2,,0,36.2,40,,17,,15,13,82,1500,9.82,,3.68,3.19,870,,NO,regular,
jonode001,1986-87,O. Jones,33,2,1,667,3,5,4,0,,0,21,18,,7,,7,17,114,1190,7.71,,3,7.29,2430,,NO,regular,
jonode001,1985-86,O. Jones,32,7,4,636,2.47,14,12,2,,0,91,81,,25,,39,70,132,1319,8.01,,3.86,6.92,1790,,NO,regular,
jonode001,1982-83,O. Jones,29,3,3,500,2.1,10,10,0,,0,68.2,57,,16,,30,67,172,1267,7.47,,3.93,8.78,2230,,NO,regular,
jonode001,1981-82,O. Jones,28,2,1,667,1.79,10,8,1,,0,60.1,39,,12,,29,68,202,1127,5.82,,4.33,10.14,2340,,NO,regular,
jonode001,1980-81,O. Jones,27,2,2,500,3.16,8,8,1,,0,57,54,,20,,20,55,115,1298,8.53,,3.16,8.68,2750,,NO,regular,
jonode001,1979-80,O. Jones,26,11,2,846,2.21,14,13,4,,0,97.2,74,,24,,34,103,169,1106,6.82,,3.13,9.49,3030,,NO,regular,
jonode001,1986-87,O. Jones,33,1,0,1,2.57,1,1,0,,0,7,6,,2,,2,5,,1143,7.71,,2.57,6.43,2.5,,NO,round robin,
jonode001,1985-86,O. Jones,32,2,0,1,0.5,2,2,2,,0,18,8,,1,,4,19,,667,4,,2,9.5,4.75,,NO,round robin,
jonode001,1982-83,O. Jones,29,0,1,0,5.19,2,2,0,,0,8.2,7,,5,,5,6,,1385,7.27,,5.19,6.23,1.2,,NO,round robin,
jonode001,1981-82,O. Jones,28,0,1,0,9,1,1,0,,0,3,5,,3,,2,1,,2333,15,,6,3,0.5,,NO,round robin,
jonode001,1980-81,O. Jones,27,0,0,,4.5,1,1,0,,0,2,6,,1,,0,2,,3,27,,0,9,,,NO,round robin,
jonode001,1979-80,O. Jones,26,0,1,0,4.09,2,2,0,,0,11,18,,5,,4,10,,2,14.73,,3.27,8.18,2.5,,NO,round robin,
melosc001,2016-17,O. Melendez,30,0,0,,20.25,1,0,0,0,0,1.1,2,3,3,0,1,1,21,2.25,13.5,0,6.75,6.75,1,0,NO,regular,
melosc001,2014-15,O. Melendez,28,0,0,,15.43,3,0,0,0,0,2.1,5,4,4,0,2,3,27,3000,19.29,0,7.71,11.57,1500,0,NO,regular,
melosc001,2014-15,O. Melendez,28,0,0,,4.5,2,0,0,0,0,2,3,2,1,0,1,1,,2,13.5,0,4.5,4.5,1,0,NO,round robin,
osbdan001,1977-78,O. Osborn,31,1,0,1000,0.95,7,6,0,,0,19,13,,2,,6,7,447,1000,6.16,,2.84,3.32,1170,,NO,regular,
osbdan001,1977-78,O. Osborn,31,0,0,,,1,0,0,,0,0,1,,1,,2,0,,,,,,,0,,NO,round robin,
penorl001,1971-72,O. Pena,38,0,1,0,21.6,1,0,0,,0,1.2,5,,4,,3,1,,4.8,27,,16.2,5.4,0.3333,,NO,finales,Subcampeon
penorl001,1970-71,O. Pena,37,1,1,0.5,2.19,5,0,0,,2,12.1,7,,3,,0,9,,568,5.11,,0,6.57,,,NO,finales,Campeon
penorl001,1971-72,O. Pena,38,3,5,375,3.48,27,0,0,,10,51.2,60,,20,,10,35,89,1355,10.45,,1.74,6.1,3500,,NO,regular,
penorl001,1970-71,O. Pena,37,2,2,500,3.43,11,11,0,,2,39.1,33,,15,,10,35,95,1093,7.55,,2.29,8.01,3500,,NO,regular,
penorl001,1971-72,O. Pena,38,0,0,,2.45,3,1,0,,1,3.2,5,,1,,2,2,,1909,12.27,,4.91,4.91,1,,NO,round robin,
penorl001,1970-71,O. Pena,37,1,0,1,4.5,3,0,0,,0,6,5,,3,,3,0,,1333,7.5,,4.5,0,0,,NO,round robin,
perosc001,2015-16,O. Pérez,24,0,0,,0,1,0,0,0,0,0.2,0,0,0,0,0,0,,0,0,0,0,0,,0,NO,regular,
rojoli001,1969-70,O. Rojas,25,0,0,,0,1,0,0,,0,1,3,,0,,1,1,,4000,27,,9,9,1000,,NO,regular,
sarosc001,1989-90,O. Sarmiento,20,0,1,0,9.64,3,0,0,,0,4.2,6,,5,,6,2,37,2571,11.57,,11.57,3.86,330,,NO,regular,
zamosc001,1974-75,O. Zamora,30,5,2,714,1.96,22,1,1,,6,64.1,62,,14,,7,27,155,1073,8.67,,0.98,3.78,3860,,NO,regular,
zamosc001,1973-74,O. Zamora,29,9,5,643,4.16,33,2,0,,6,88.2,100,,41,,29,55,91,1455,10.15,,2.94,5.58,1900,,NO,regular,
zamosc001,1974-75,O. Zamora,30,1,0,1,2.89,2,1,1,,0,9.1,11,,3,,4,1,,1607,10.61,,3.86,0.96,0.25,,NO,round robin,
ahepat001,2005-06,P. Ahearne,36,0,2,0,9,3,3,0,0,0,11,20,15,11,0,4,2,47,2182,16.36,0,3.27,1.64,500,0,NO,regular,
chepau001,1987-88,P. Cherry,25,3,7,300,4.46,15,12,2,,0,72.2,90,,36,,15,39,77,1445,11.15,,1.86,4.83,2600,,NO,regular,
clepau001,2015-16,P. Clemens,27,0,2,0,4.86,5,4,0,0,0,16.2,19,11,9,0,7,12,80,1.56,10.26,0,3.78,6.48,1710,1,NO,regular,
echped001,2017-18,P. Echemendia,26,0,1,0,5.62,9,0,0,0,0,8,18,5,5,0,3,7,77,2625,20.25,0,3.38,7.87,2.33,0,NO,regular,
echped001,2016-17,P. Echemendia,25,2,1,667,3.57,29,0,0,0,0,22.2,28,10,9,2,11,8,117,1721,11.12,0.79,4.37,3.18,0.73,1,NO,regular,
esppao001,2011-12,P. Espino,24,2,2,500,7.71,8,6,0,0,0,23.1,31,20,20,4,5,17,49,1543,11.96,1.54,1.93,6.56,3400,0,NO,regular,
estpau001,2012-13,P. Estrada,30,0,0,,6.75,8,0,0,0,0,5.1,9,4,4,3,3,1,64,2250,15.19,5.06,5.06,1.69,330,1,NO,regular,
gibpau001,1986-87,P. Gibson,26,1,2,333,5.64,5,2,0,,0,22.1,31,,14,,11,13,61,1881,12.49,,4.43,5.24,1180,,NO,regular,
gueped001,2009-10,P. Guerra,19,0,1,0,6.61,11,1,0,0,0,16.1,23,15,12,2,7,12,73,1837,12.67,1.1,3.86,6.61,1710,0,NO,regular,
gueped001,2008-09,P. Guerra,18,1,0,1000,1.5,5,0,0,0,0,6,8,2,1,1,1,3,318,1500,12,1.5,1.5,4.5,3000,0,NO,regular,
gueped001,2008-09,P. Guerra,18,0,0,,3.86,3,0,0,0,0,2.1,2,1,1,0,2,4,,1714,7.71,0,7.71,15.43,2,0,NO,round robin,
,1971-72,P. Hamm,24,0,0,,4.26,3,1,0,,0,6.1,9,,3,,1,3,,1579,12.79,,1.42,4.26,3,,SI,finales,Subcampeon
,1971-72,P. Hamm,24,1,0,1,1.65,3,2,0,,0,16.1,13,,3,,6,11,,1163,7.16,,3.31,6.06,1.8333,,SI,round robin,
harpau001,1980-81,P. Hartzell,27,1,3,250,3.98,6,6,1,,0,31.2,41,,14,,7,11,91,1516,11.65,,1.99,3.13,1570,,NO,regular,
hufphi001,1985-86,P. Huffman,27,4,4,500,2.24,13,12,0,,1,80.1,62,,20,,43,62,145,1307,6.95,,4.82,6.95,1440,,NO,regular,
hufphi001,1984-85,P. Huffman,26,4,2,667,2.29,8,8,0,,0,55,50,,14,,14,28,146,1164,8.18,,2.29,4.58,2000,,NO,regular,
hufphi001,1983-84,P. Huffman,25,3,2,600,4.34,9,8,0,,0,47.2,46,,23,,18,31,77,1343,8.69,,3.4,5.85,1720,,NO,regular,
hufphi001,1983-84,P. Huffman,25,0,0,,4.26,1,1,0,,0,6.1,8,,3,,0,6,,1263,11.37,,0,8.53,,,NO,round robin,
knepau001,1967-68,P. Knechtges,0,6,3,667,2.74,14,10,2,,0,69,51,,21,,29,45,114,1159,6.65,,3.78,5.87,1550,,NO,regular,
lirped001,2012-13,P. Liriano,32,0,1,0,4.5,4,1,0,0,0,6,6,3,3,0,2,2,96,1333,9,0,3,3,1000,0,NO,regular,
lirped001,2009-10,P. Liriano,29,2,1,667,4.5,13,0,0,0,0,14,19,7,7,2,12,12,108,2214,12.21,1.29,7.71,7.71,1000,0,NO,regular,
mahpat001,2004-05,P. Mahomes,34,0,2,0,5.3,5,3,0,,0,18.2,25,,11,,6,11,86,1661,12.05,,2.89,5.3,1830,,NO,regular,
,2011-12,P. Rodríguez,24,0,0,,1.93,3,0,0,0,0,4.2,5,5,1,1,2,2,,1.5,9.64,1.93,3.86,3.86,1,0,SI,finales,Subcampeon
siepau001,1976-77,P. Siebert,23,1,4,200,5.81,16,12,1,,0,66.2,89,,43,,31,34,71,1800,12.02,,4.19,4.59,1100,,NO,regular,
,1968-69,P. Torrealba,20,2,0,1,0,5,0,0,,0,8,10,,0,,3,8,,1625,11.25,,3.38,9,2.6667,,SI,finales,Campeon
tovpau001,1990-91,P. Tovar,0,0,0,,6.75,3,0,0,,0,4,7,,3,,3,5,52,2500,15.75,,6.75,11.25,1670,,NO,regular,
tovpau001,1989-90,P. Tovar,0,1,0,1000,2.19,6,0,0,,0,12.1,7,,3,,7,3,164,1135,5.11,,5.11,2.19,430,,NO,regular,
tovpau001,1989-90,P. Tovar,0,0,0,,,1,0,0,,0,0,0,,0,,1,0,,,,,,,0,,NO,round robin,
vilped002,2014-15,P. Villarreal,27,0,0,,8.1,2,2,0,0,0,6.2,9,7,6,2,2,4,51,1650,12.15,2.7,2.7,5.4,2000,0,NO,regular,
vilped002,2013-14,P. Villarreal,26,0,2,0,5.94,5,5,0,0,0,16.2,16,13,11,2,12,12,79,1680,8.64,1.08,6.48,6.48,1000,0,NO,regular,
acorud001,2020-21,R. Acosta,29,1,0,1,3.86,2,2,0,0,0,9.1,11,4,4,1,0,8,128,1179,10.61,0.96,0,7.71,,0,NO,regular,
alerog001,1978-79,R. Alexander,24,2,3,400,5.46,11,10,0,,0,57.2,73,,35,,20,32,63,1613,11.39,,3.12,4.99,1600,,NO,regular,
andric001,1982-83,R. Anderson,29,0,0,,3.38,1,0,0,,0,5.1,6,,2,,2,5,,1.5,10.13,,3.38,8.44,2.5,,NO,finales,Campeon
andric001,1982-83,R. Anderson,29,5,2,714,2.64,15,9,1,,0,71.2,68,,21,,15,36,137,1158,8.54,,1.88,4.52,2400,,NO,regular,
andric001,1982-83,R. Anderson,29,1,0,1,0,1,1,0,,0,5,5,,0,,2,2,,1.4,9,,3.6,3.6,1,,NO,round robin,
aroren001,1996-97,R. Arocha,32,1,0,1000,3.21,8,0,0,,0,14,12,,5,,9,12,106,1500,7.71,,5.79,7.71,1330,,NO,regular,
basrya001,2007-08,R. Basner,26,0,0,,2.45,1,1,0,0,0,3.2,3,1,1,0,1,3,156,1091,7.36,0,2.45,7.36,3000,0,NO,regular,
basray001,2002-03,R. Beasley,26,2,0,1000,5.06,13,0,0,,2,10.2,17,,6,,2,8,69,1781,14.34,,1.69,6.75,4000,,NO,regular,
belron001,2009-10,R. Belisario,27,1,1,500,2.93,16,0,0,0,3,15.1,17,6,5,1,6,11,166,1500,9.98,0.59,3.52,6.46,1830,0,NO,regular,
belron001,2008-09,R. Belisario,26,2,0,1000,3.8,20,0,0,0,6,21.1,19,12,9,0,10,11,126,1359,8.02,0,4.22,4.64,1100,0,NO,regular,
belron001,2007-08,R. Belisario,25,0,0,,7.27,10,0,0,0,0,8.2,11,7,7,1,6,8,52,1962,11.42,1.04,6.23,8.31,1330,0,NO,regular,
belron001,2009-10,R. Belisario,27,0,0,,12,3,0,0,0,0,3,4,4,4,0,1,2,,1667,12,0,3,6,2,0,NO,round robin,
belron001,2008-09,R. Belisario,26,1,0,1,3.86,9,0,0,0,0,9.1,10,4,4,1,4,2,,1.5,9.64,0.96,3.86,1.93,0.5,0,NO,round robin,
benron001,1993-94,R. Benavente,21,0,0,,7.71,3,0,0,,0,2.1,2,,2,,3,1,45,2143,7.71,,11.57,3.86,330,,NO,regular,
benron001,1992-93,R. Benavente,20,0,0,,9,5,0,0,,0,2,1,,2,,4,0,37,2500,4.5,,18,0,0,,NO,regular,
blarom001,1984-85,R. Blanco,30,0,0,,10.38,3,0,0,,0,4.1,4,,5,,10,2,32,3231,8.31,,20.77,4.15,200,,NO,regular,
blarom001,1977-78,R. Blanco,23,0,1,0,12.21,6,1,0,,0,14,22,,19,,19,2,35,2929,14.14,,12.21,1.29,110,,NO,regular,
blarom001,1976-77,R. Blanco,22,0,0,,9,4,0,0,,0,6,6,,6,,9,5,46,2500,9,,13.5,7.5,560,,NO,regular,
blarom001,1974-75,R. Blanco,20,0,1,0,7.71,3,1,0,,0,7,12,,6,,4,3,39,2286,15.43,,5.14,3.86,750,,NO,regular,
blarom001,1973-74,R. Blanco,19,0,0,,2.57,9,0,0,,1,21,24,,6,,10,12,147,1619,10.29,,4.29,5.14,1200,,NO,regular,
blarom001,1972-73,R. Blanco,18,0,0,,1.42,5,0,0,,0,6.1,10,,1,,3,11,230,2053,14.21,,4.26,15.63,3670,,NO,regular,
blarom001,1971-72,R. Blanco,17,0,0,,0,2,2,0,,0,3,1,,0,,3,1,,1333,3,,9,3,330,,NO,regular,
burber001,1973-74,R. Burris,23,0,2,0,5.1,10,5,0,,0,30,43,,17,,13,21,74,1867,12.9,,3.9,6.3,1620,,NO,regular,
cabram001,2002-03,R. Caraballo,33,0,0,,5.91,8,0,0,,0,10.2,13,,7,,4,3,59,1594,10.97,,3.38,2.53,750,,NO,regular,
carrob001,2017-18,R. Carson,28,0,0,,3,4,0,0,0,0,3,3,1,1,0,0,0,144,1,9,0,0,0,,0,NO,regular,
ceorob001,2012-13,R. Coello,28,1,0,1000,8.31,6,0,0,0,0,4.1,5,4,4,1,2,4,52,1615,10.38,2.08,4.15,8.31,2000,0,NO,regular,
covraf001,2019-20,R. Cova,37,6,0,1000,2.86,23,0,0,0,0,22,19,10,7,1,9,23,161,1273,7.77,0.41,3.68,9.41,2.56,,NO,regular,
covraf001,2018-19,R. Cova,36,2,0,1,3.86,26,0,0,0,0,23.1,29,11,10,1,12,21,99,1757,11.19,0.39,4.63,8.1,1.75,0,NO,regular,
covraf001,2017-18,R. Cova,35,0,0,,2.03,31,0,0,0,1,26.2,16,7,6,3,7,26,213,863,5.4,1.01,2.36,8.78,3.71,0,NO,regular,
covraf001,2016-17,R. Cova,34,0,2,0,8.22,23,0,0,0,0,15.1,29,14,14,0,6,11,51,2283,17.02,0,3.52,6.46,1.83,1,NO,regular,
covraf001,2015-16,R. Cova,33,2,0,1000,4.91,22,0,0,0,1,18.1,12,11,10,0,16,15,79,1527,5.89,0,7.85,7.36,940,0,NO,regular,
covraf001,2014-15,R. Cova,32,0,3,0,3.21,33,0,0,0,0,33.2,30,12,12,1,15,23,128,1337,8.02,0.27,4.01,6.15,1530,0,NO,regular,
covraf001,2013-14,R. Cova,31,2,1,667,3.29,29,0,0,0,0,27.1,23,11,10,2,11,32,142,1244,7.57,0.66,3.62,10.54,2910,1,NO,regular,
covraf001,2020-21,R. Cova,38,2,0,1,5.4,16,0,0,0,0,15,19,14,9,2,12,13,92,2067,11.4,1.2,7.2,7.8,1.08,0,NO,regular,
covraf001,2016-17,R. Cova,34,0,0,,8.44,7,0,0,0,0,5.1,7,5,5,1,1,6,,1.5,11.81,1.69,1.69,10.13,6,0,NO,round robin,
covraf001,2015-16,R. Cova,33,0,0,,8.31,5,0,0,0,0,4.1,8,4,4,1,3,1,,2538,16.62,2.08,6.23,2.08,0.3333,0,NO,round robin,
covraf001,2014-15,R. Cova,32,0,0,,6.75,7,0,0,0,0,6.2,6,5,5,0,4,4,,1.5,8.1,0,5.4,5.4,1,0,NO,round robin,
covraf001,2013-14,R. Cova,31,1,2,0.3333,5.68,8,0,0,0,0,6.1,7,4,4,0,6,6,,2053,9.95,0,8.53,8.53,1,0,NO,round robin,
covraf001,2019-20,R. Cova,37,0,1,0,3.18,7,0,0,0,0,5.2,7,2,2,0,5,4,,2118,11.12,0,7.94,6.35,0.8,0,NO,round robin,
espren001,1997-98,R. Espina,19,0,0,,0,7,0,0,,0,6.2,2,,0,,5,3,,1050,2.7,,6.75,4.05,600,,NO,regular,
espren001,1996-97,R. Espina,18,0,0,,7.04,12,0,0,,0,7.2,7,,6,,14,5,48,2739,8.22,,16.43,5.87,360,,NO,regular,
espren001,1994-95,R. Espina,16,0,0,,20.25,2,0,0,,0,1.1,2,,3,,3,1,17,3750,13.5,,20.25,6.75,330,,NO,regular,
ferric001,1995-96,R. Fernández,23,0,1,0,5.68,10,0,0,,0,12.2,14,,8,,8,11,51,1737,9.95,,5.68,7.82,1380,,NO,regular,
finrol001,1968-69,R. Fingers,22,0,1,0,3.86,5,3,0,,1,21,29,,9,,7,5,,1714,12.43,,3,2.14,0.7143,,NO,finales,Campeon
finrol001,1968-69,R. Fingers,22,7,6,539,2.05,22,15,9,,4,136.1,130,,31,,36,99,156,1218,8.58,,2.38,6.54,2750,,NO,regular,
fusrob001,1984-85,R. Fuson,26,6,6,500,4.7,15,11,1,,1,76.2,86,,40,,32,30,71,1539,10.1,,3.76,3.52,940,,NO,regular,
garrob001,1991-92,R. Garces,25,0,1,0,4.15,3,1,0,,0,4.1,5,,2,,3,0,76,1846,10.38,,6.23,0,0,,NO,regular,
garrob001,1990-91,R. Garces,24,6,2,750,3.57,10,10,0,,0,63,51,,25,,28,37,98,1254,7.29,,4,5.29,1320,,NO,regular,
garrob001,1989-90,R. Garces,23,4,6,400,4.64,14,13,1,,0,75.2,73,,39,,28,58,78,1335,8.68,,3.33,6.9,2070,,NO,regular,
garrob001,1988-89,R. Garces,22,6,1,857,3.2,13,6,1,,0,50.2,33,,18,,17,30,100,987,5.86,,3.02,5.33,1760,,NO,regular,
garrob001,1991-92,R. Garces,25,0,0,,0,2,0,0,,0,0.2,2,,0,,1,0,,4.5,27,,13.5,0,0,,NO,round robin,
garrob001,1989-90,R. Garces,23,0,0,,5.87,3,3,0,,0,7.2,10,,5,,7,6,,2217,11.74,,8.22,7.04,0.8571,,NO,round robin,
garrob001,1988-89,R. Garces,22,0,2,0,21.6,2,2,0,,0,3.1,12,,8,,1,3,,3.9,32.4,,2.7,8.1,3,,NO,round robin,
garric001,1971-72,R. Gardner,27,1,1,0.5,1.72,2,2,0,,0,15.2,16,,3,,5,5,,1.34,9.19,,2.87,2.87,1,,NO,finales,Subcampeon
garric001,1971-72,R. Gardner,27,7,5,583,2.49,21,12,3,,2,97.2,85,,27,,22,28,124,1096,7.83,,2.03,2.58,1270,,NO,regular,
garric001,1971-72,R. Gardner,27,1,0,1,2.7,2,2,0,,0,10,12,,3,,7,8,,1.9,10.8,,6.3,7.2,1.1429,,NO,round robin,
girrob001,2009-10,R. Giron,33,0,0,,3.86,2,0,0,0,0,2.1,3,1,1,0,2,3,126,2143,11.57,0,7.71,11.57,1500,0,NO,regular,
girrob001,2008-09,R. Giron,32,0,0,,5.68,5,0,0,0,1,6.1,8,5,4,1,1,4,84,1421,11.37,1.42,1.42,5.68,4000,0,NO,regular,
girrob001,2009-10,R. Giron,33,0,0,,0,2,0,0,0,0,4,0,0,0,0,0,3,,0,0,0,0,6.75,,0,NO,round robin,
glyrya001,2010-11,R. Glynn,36,0,2,0,30.86,2,2,0,0,0,2.1,8,9,8,0,3,0,13,4714,30.86,0,11.57,0,0,0,NO,regular,
,1965-66,R. Gómez,38,2,0,1,0,3,0,0,,1,10,3,,0,,2,12,,0.5,2.7,,1.8,10.8,6,,SI,finales,Campeon
harror001,1977-78,R. Harrison,31,1,1,500,0,9,2,0,,1,18.2,11,,0,,8,19,,1018,5.3,,3.86,9.16,2380,,NO,regular,
harror001,1974-75,R. Harrison,28,5,2,714,3.73,11,9,5,,0,70,67,,29,,21,31,82,1257,8.61,,2.7,3.99,1480,,NO,regular,
harror001,1977-78,R. Harrison,31,0,1,0,4.91,2,0,0,,0,3.2,4,,2,,3,0,,1909,9.82,,7.36,0,0,,NO,round robin,
harror001,1974-75,R. Harrison,28,0,2,0,4.96,2,2,1,,0,16.1,12,,9,,12,7,,1469,6.61,,6.61,3.86,0.5833,,NO,round robin,
henrod001,1999-00,R. Henderson,28,0,0,,3.86,2,2,0,,0,9.1,14,,4,,4,6,86,1929,13.5,,3.86,5.79,1500,,NO,regular,
henrod001,1997-98,R. Henderson,26,6,3,667,2.03,12,0,3,,0,79.2,60,,18,,33,36,176,1167,6.78,,3.73,4.07,1090,,NO,regular,
jacron001,1979-80,R. Jackson,25,4,3,571,3.15,12,10,0,,0,68.2,71,,24,,23,54,119,1369,9.31,,3.01,7.08,2350,,NO,regular,
jacron001,1979-80,R. Jackson,25,1,0,1,0,1,1,0,,0,5,4,,0,,0,2,,0.8,7.2,,0,3.6,,,NO,round robin,
jimrei001,1998-99,R. Jiménez,30,0,0,,54,1,0,0,,0,0.2,5,,4,,0,0,7,7500,67.5,,0,0,,,NO,regular,
jimrei001,1997-98,R. Jiménez,29,0,0,,3.38,3,0,0,,0,2.2,1,,1,,4,2,106,1875,3.38,,13.5,6.75,500,,NO,regular,
keerya001,2005-06,R. Keefer,24,2,3,400,4.1,9,8,0,0,0,37.1,43,19,17,3,15,27,103,1554,10.37,0.72,3.62,6.51,1800,0,NO,regular,
kelric001,1998-99,R. Kelley,28,0,3,0,2.37,21,0,0,,1,38,28,,10,,18,26,156,1211,6.63,,4.26,6.16,1440,,NO,regular,
kusrya001,2016-17,R. Kussmaul,30,0,0,,13.5,2,0,0,0,0,1.1,3,2,2,1,1,0,31,3,20.25,6.75,6.75,0,0,0,NO,regular,
kusrya001,2015-16,R. Kussmaul,29,0,1,0,1.45,16,0,0,0,1,18.2,15,4,3,0,8,14,268,1232,7.23,0,3.86,6.75,1750,0,NO,regular,
kusrya001,2014-15,R. Kussmaul,28,2,2,500,3.27,19,0,0,0,2,22,19,8,8,1,10,25,108,1318,7.77,0.41,4.09,10.23,2500,0,NO,regular,
kusrya001,2013-14,R. Kussmaul,27,1,0,1000,3.18,10,0,0,0,1,11.1,11,4,4,2,3,15,147,1235,8.74,1.59,2.38,11.91,5000,0,NO,regular,
kusrya001,2015-16,R. Kussmaul,29,0,0,,7.2,6,0,0,0,0,5,10,7,4,0,5,5,,3,18,0,9,9,1,0,NO,round robin,
kusrya001,2014-15,R. Kussmaul,28,0,0,,5.4,2,0,0,0,1,1.2,2,1,1,0,1,2,,1.8,10.8,0,5.4,10.8,2,0,NO,round robin,
,2016-17,R. Lazo,27,0,1,0,15.43,2,0,0,0,0,2.1,4,4,4,0,1,3,,2143,15.43,0,3.86,11.57,3,0,SI,round robin,
luqrog001,2005-06,R. Luque,25,1,1,500,3.93,24,0,0,0,0,18.1,19,8,8,2,11,13,107,1636,9.33,0.98,5.4,6.38,1180,0,NO,regular,
mahric001,1980-81,R. Mahler,27,5,2,714,2.31,9,9,4,,0,70,65,,18,,17,43,157,1171,8.36,,2.19,5.53,2530,,NO,regular,
mahric001,1980-81,R. Mahler,27,0,2,0,5.23,2,2,0,,0,10.1,13,,6,,3,5,,1548,11.32,,2.61,4.35,1.6667,,NO,round robin,
marrob002,2003-04,R. Marquez,30,1,0,1000,3.86,8,0,0,,0,9.1,7,,4,,4,9,112,1179,6.75,,3.86,8.68,2250,,NO,regular,
marrob002,2003-04,R. Marquez,30,0,0,,15.43,4,0,0,,0,2.1,4,,4,,3,3,,3,15.43,,11.57,11.57,1,,NO,round robin,
marric001,2011-12,R. Martínez,23,0,0,,0,1,0,0,0,0,2,1,0,0,0,4,2,,2500,4.5,0,18,9,500,0,NO,regular,
mcgran001,1977-78,R. McGilberry,24,1,1,500,5.32,11,0,0,,0,22,29,,13,,15,16,80,2000,11.86,,6.14,6.55,1070,,NO,regular,
medrub001,2010-11,R. Medina,24,1,0,1000,7.07,14,0,0,0,0,14,21,11,11,0,11,8,56,2286,13.5,0,7.07,5.14,730,1,NO,regular,
medrub001,2009-10,R. Medina,23,1,0,1000,5.4,18,0,0,0,0,25,22,17,15,0,11,12,90,1320,7.92,0,3.96,4.32,1090,0,NO,regular,
medrub001,2008-09,R. Medina,22,0,1,0,7.2,4,0,0,0,0,5,5,4,4,0,4,3,88,1800,9,0,7.2,5.4,750,0,NO,regular,
medrub001,2007-08,R. Medina,21,0,0,,1.15,12,0,0,0,0,15.2,18,2,2,0,6,6,331,1532,10.34,0,3.45,3.45,1000,0,NO,regular,
medrub001,2006-07,R. Medina,20,1,0,1000,5,7,0,0,0,0,9,12,5,5,1,9,6,77,2333,12,1,9,6,670,0,NO,regular,
medrub001,2009-10,R. Medina,23,0,0,,1.42,4,0,0,0,0,6.1,5,1,1,0,6,4,,1737,7.11,0,8.53,5.68,0.6667,0,NO,round robin,
medrub001,2007-08,R. Medina,21,0,0,,2.08,5,0,0,0,0,4.1,5,1,1,1,1,4,,1385,10.38,2.08,2.08,8.31,4,0,NO,round robin,
,1966-67,R. Muñoz,25,2,0,1,3.6,3,2,1,,0,15,15,,6,,3,15,,1.2,9,,1.8,9,5,,SI,finales,Subcampeon
newray001,1977-78,R. Newman,32,2,0,1000,0,2,1,0,,0,9.2,5,,0,,3,7,,828,4.66,,2.79,6.52,2330,,NO,regular,
,1977-78,R. Nieman,22,0,0,,5.4,2,1,0,,0,6.2,9,,4,,4,2,,1.95,12.15,,5.4,2.7,0.5,,NO,round robin,
nyeric001,1969-70,R. Nye,25,0,0,,0,1,0,0,,0,3,2,,0,,1,1,,1,6,,3,3,1,,NO,finales,Subcampeon
